product_name,price,reviews,rating,image_link,product_link
"Samsung Galaxy S26, Unlocked Android Smartphone, 256GB, Powerful Processor, Galaxy AI, Immersive Viewing, Durable Battery, 2026, US 1 Year Warranty, Black",,595,"Options:
2 sizes",https://m.media-amazon.com/images/I/61q1dJxGowL._AC_UY218_.jpg,https://www.amazon.com/Samsung-Unlocked-Smartphone-Processor-Immersive/dp/B0G4SW96R4/ref=sr_1_2?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-2&xpid=Nr2En-E9BvB7j
"Samsung Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked, 6.7"", Dual SIM, 50MP Triple Camera (Case Bundle), Black",,4K,4.4,https://m.media-amazon.com/images/I/61Lp1UcxeLL._AC_UY218_.jpg,https://www.amazon.com/Samsung-International-SM-A165F-Factory-Unlocked/dp/B0DM1S54MZ/ref=sr_1_3?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-3&xpid=Nr2En-E9BvB7j
"Samsung Galaxy A17 5G Smart Phone, 128GB, Large AMOLED, High-Res Camera, Durable Design, Super Fast Charging, Expandable Storage, Circle to Search, 2025, US 1 Yr Manufacturer Warranty, Blue",,386,4.1,https://m.media-amazon.com/images/I/710u7UnAyWL._AC_UY218_.jpg,https://www.amazon.com/Samsung-High-Res-Charging-Expandable-Manufacturer/dp/B0FXY1DZ78/ref=sr_1_4?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-4&xpid=Nr2En-E9BvB7j
Moto G Power 5G | 2024 | Unlocked | Made for US 8/128GB | 50MP Camera | Midnight Blue,,2.9K,4.3,https://m.media-amazon.com/images/I/61c9OZyq2yL._AC_UY218_.jpg,https://www.amazon.com/Power-Unlocked-128GB-Camera-Midnight/dp/B0CT6BQV81/ref=sr_1_5?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-5&xpid=Nr2En-E9BvB7j
Moto G - 2025 | Unlocked | Made for US 4/128GB | 50MP Camera | Forest Gray,,1K,4.3,https://m.media-amazon.com/images/I/8160OiLlJEL._AC_UY218_.jpg,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Forest/dp/B0DNRK51QQ/ref=sr_1_6?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-6&xpid=Nr2En-E9BvB7j
"Samsung Galaxy S25 FE Cell Phone (2025), 128GB AI Smartphone, Unlocked Android, Large Display, 4900mAh Battery, High Res-Camera, AI Photo Edits, Durable, US 1 Yr Warranty, Icyblue",,803,4.6,https://m.media-amazon.com/images/I/615s80NZp3L._AC_UY218_.jpg,https://www.amazon.com/Samsung-Smartphone-Unlocked-Res-Camera-Warranty/dp/B0FG1XRKD9/ref=sr_1_7?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-7&xpid=Nr2En-E9BvB7j
Motorola Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/128GB | 50MP Camera | Caramel Latte,,2.8K,4.5,https://m.media-amazon.com/images/I/61LE9-6KxdL._AC_UY218_.jpg,https://www.amazon.com/Motorola-Stylus-Unlocked-Camera-Caramel/dp/B0FNS5XW5W/ref=sr_1_8?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-8&xpid=Nr2En-E9BvB7j
"Samsung Galaxy Z Fold7 Cell Phone, 512GB AI Smartphone, Unlocked Android, AI Photo Edits, Large Screen, Long Battery Life, 2025, US 1 Yr Manufacturer Warranty, JetBlack",,524,"Options:
2 sizes",https://m.media-amazon.com/images/I/41yEZrL-vjL._AC_UY218_.jpg,https://www.amazon.com/Samsung-Smartphone-Unlocked-Manufacturer-Warranty/dp/B0F7K9LFCL/ref=sr_1_9?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-9&xpid=Nr2En-E9BvB7j
"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",,4K,4.4,https://m.media-amazon.com/images/I/51jEBZHYs3L._AC_UY218_.jpg,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_10?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-10&xpid=Nr2En-E9BvB7j
Motorola Moto G Play | 2024 | Unlocked | Made for US 4/64GB | 50MP Camera | Sapphire Blue,,1.5K,4.3,https://m.media-amazon.com/images/I/61xk4XNRktL._AC_UY218_.jpg,https://www.amazon.com/Moto-Play-Unlocked-Camera-Sapphire/dp/B0CP6DDN1H/ref=sr_1_11?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-11&xpid=Nr2En-E9BvB7j
"Samsung Galaxy A16 4G Dual SIM (128GB, 2025) 6.7"" 90Hz AMOLED, Splash Resistant, 8Core, 50MP Camera (Factory Unlocked International Model for GSM, Global) A165M/DS (25W Fast Charger Bundle, Grey)",,2.3K,4.3,https://m.media-amazon.com/images/I/51qEkCjW6wL._AC_UY218_.jpg,https://www.amazon.com/SAMSUNG-Resistant-Unlocked-International-DS/dp/B0DNRGQRB4/ref=sr_1_12?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-12&xpid=Nr2En-E9BvB7j
Motorola Edge | 2024 | Unlocked | Made for US 8/256GB | 50MP Camera | Midnight Blue,,630,4.3,https://m.media-amazon.com/images/I/81Vo6cSAWbL._AC_UY218_.jpg,https://www.amazon.com/Motorola-Unlocked-256GB-Camera-Midnight/dp/B0D2JB6HP5/ref=sr_1_13?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-13&xpid=Nr2En-E9BvB7j
"Google Pixel 9a with Gemini - Unlocked Android Smartphone with Incredible Camera and AI Photo Editing, All-Day Battery, and Powerful Security - Obsidian - 128 GB",,1.5K,"Options:
2 sizes",https://m.media-amazon.com/images/I/61jNlUYC3mL._AC_UY218_.jpg,https://www.amazon.com/Google-Pixel-Gemini-Smartphone-Incredible/dp/B0DVHV7X53/ref=sr_1_14?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-14&xpid=Nr2En-E9BvB7j
"SAMSUNG Galaxy A36 5G 2025 | 256GB, Dual SIM | 6.7"" 120Hz AMOLED, IP67 Water Resistant, Android 15 | International Model Factory Unlocked for T-Mobile & Global | 25W Fast Charger Bundle (Black)",,305,4.2,https://m.media-amazon.com/images/I/41CtyAEAmrL._AC_UY218_.jpg,https://www.amazon.com/SAMSUNG-Resistant-International-Unlocked-T-Mobile/dp/B0F49DQKT8/ref=sr_1_15?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-15&xpid=Nr2En-E9BvB7j
"Samsung Galaxy Z Flip7 FE Cell Phone, 256GB AI Smartphone, Unlocked Android, Long Battery Life, 2025, US 1 Yr Manufacturer Warranty, Black",,134,"Options:
2 sizes",https://m.media-amazon.com/images/I/61BxDsfgT0L._AC_UY218_.jpg,https://www.amazon.com/Samsung-Smartphone-Unlocked-Manufacturer-Warranty/dp/B0F7K3TVTP/ref=sr_1_16?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089631&sprefix=mobile%2Caps%2C435&sr=8-16&xpid=Nr2En-E9BvB7j
